,tceid,ticid,sector,orbitalPeriodDays,orbitalPeriodDays_err,transitDepthPpm,transitDepthPpm_err,transitDurationHours,minImpactParameter,starTeffKelvin,starLoggCgs
12590,00462617334-02,462617334,24.0,0.233838,1.53257e-05,480.729,42.0049,0.800466,0.068827,6592.0,4.33009
12591,00467294853-01,467294853,24.0,0.543947,-1.0,386969.0,0.0,1.5,0.1,5230.0,4.36877
12592,00467294853-02,467294853,24.0,1.08886,5.49926e-05,91447.0,2138.37,13.0663,0.162242,5230.0,4.36877
12593,00468293391-01,468293391,24.0,0.317378,1.43817e-05,1933.23,405.417,0.494656,0.702685,5886.0,4.30653
12594,00468293391-02,468293391,24.0,0.317444,-1.0,255103.0,0.0,1.0,0.1,5886.0,4.30653
12595,00468293391-03,468293391,24.0,0.634673,1.54881e-05,31955.2,5784.29,1.68736,0.0176224,5886.0,4.30653
12596,00468343249-01,468343249,24.0,0.371667,4.05196e-05,101358.0,2882.38,3.49376,0.988573,5780.0,4.438
12597,00468596811-01,468596811,24.0,0.377164,4.0665e-05,289.599,36.6292,1.02673,0.0892163,6592.0,4.39002
12598,00469857617-01,469857617,24.0,0.815265,1.58109e-05,15021.6,413.008,0.893139,0.990105,9831.0,4.438
12599,00469857617-02,469857617,24.0,0.815195,-1.0,0.0,0.0,0.5,0.1,9831.0,4.438
12600,00470710327-01,470710327,24.0,0.552591,1.57682e-05,1492.61,106.745,0.589651,0.59041,8986.0,4.438
12601,00470710327-02,470710327,24.0,0.552554,2.0636e-05,5021.97,243.581,1.05137,0.990105,8986.0,4.438
12602,00470710327-03,470710327,24.0,0.552653,3.04274e-05,3061.65,345.227,1.03711,0.990105,8986.0,4.438
12603,00470824646-01,470824646,24.0,1.29635,-1.0,329080.0,0.0,2.0,0.1,5704.0,4.03077
12604,00470824646-02,470824646,24.0,1.29514,-1.0,6315.12,-1.0,3.0,0.1,5704.0,4.03077
12605,00470824646-03,470824646,24.0,1.29514,-1.0,4183.2,-1.0,3.0,0.1,5704.0,4.03077
12606,01102093577-01,1102093577,24.0,0.267826,-1.0,309520.0,0.0,0.5,0.1,5780.0,4.438
12607,01102093577-02,1102093577,24.0,0.267879,2.14948e-06,139313.0,1906.7,1.47174,0.939701,5780.0,4.438
12608,02045772593-01,2045772593,24.0,0.498372,-1.0,317554.0,0.0,1.0,0.1,5331.0,4.31461
12609,02050524843-01,2050524843,24.0,0.500229,-1.0,49073200.0,0.0,1.0,0.1,5780.0,4.438
12610,00007720507-03,7720507,25.0,0.262922,1.94247e-05,383.303,40.4474,0.860927,0.30429,6490.0,3.99609
12611,00007720507-02,7720507,25.0,1.57736,1.60854e-05,37885.6,187.444,3.76758,0.823689,6490.0,3.99609
12612,00007720507-01,7720507,25.0,1.57735,4.58503e-06,146517.0,173.185,3.84128,0.67555,6490.0,3.99609
12613,00007854182-01,7854182,25.0,0.866036,-1.0,417607.0,0.0,2.0,0.1,7424.0,4.15494
12614,00008346476-01,8346476,25.0,0.5289,8.30898e-05,198.937,23.0856,1.86014,0.452937,6922.0,4.29187
12615,00008346476-02,8346476,25.0,0.526817,0.000158986,170.938,22.167,2.1171,0.902478,6922.0,4.29187
12616,00008417276-01,8417276,25.0,0.422696,1.42801e-05,44992.0,1534.04,2.01997,0.990105,5671.09,4.08914
12617,00008577354-01,8577354,25.0,0.599629,0.000156284,872.653,73.0284,3.28371,0.940125,5041.36,4.63919
12618,00008669966-01,8669966,25.0,1.69676,8.99599e-05,4794.46,131.8,3.13731,0.971254,7651.0,3.54356
12619,00009825731-01,9825731,25.0,0.590998,3.3531e-05,2981.5,444.336,1.47296,0.113559,7068.0,4.05312
12620,00010393493-01,10393493,25.0,0.360529,7.14208e-06,43864.8,1885.92,0.773939,0.990105,6200.0,4.21163
12621,00010393493-02,10393493,25.0,0.360347,-1.0,360519.0,0.0,1.0,0.1,6200.0,4.21163
12622,00011996814-01,11996814,25.0,0.448648,5.95735e-05,3306.34,135.24,2.86621,0.985079,3975.0,4.62844
12623,00012824209-01,12824209,25.0,1.07169,0.000418461,80994.4,5646.1,4.32375,0.988602,3446.0,5.13574
12624,00012825453-01,12825453,25.0,0.548827,6.32999e-06,182368.0,881.136,2.77308,0.990105,5049.0,3.93169
12625,00017408171-01,17408171,25.0,0.47125,1.12137e-06,51692.1,85.7176,1.88031,0.926259,5702.52,4.25721
12626,00017408171-02,17408171,25.0,0.942409,4.93811e-05,1195.55,108.308,0.466137,0.190778,5702.52,4.25721
12627,00017467989-01,17467989,25.0,0.317775,1.25104e-05,1134.27,123.405,0.519942,0.695835,5578.0,3.99574
12628,00017539192-01,17539192,25.0,0.265914,5.07344e-06,150812.0,2019.83,3.19097,0.692432,5283.0,4.438
12629,00017563811-01,17563811,25.0,0.361724,4.32096e-05,63399.4,2232.31,4.34069,0.702996,6354.0,4.21303
12630,00017568668-01,17568668,25.0,0.567894,-1.0,288211.0,0.0,1.5,0.1,5921.01,4.42852
12631,00017568668-02,17568668,25.0,1.42426,0.000247629,127506.0,11244.6,17.0912,0.928987,5921.01,4.42852
12632,00018269802-02,18269802,25.0,0.343264,5.21075e-06,77147.4,1323.81,1.74353,0.990105,5704.0,3.91496
12633,00018269802-01,18269802,25.0,0.343149,2.60095e-05,1814.27,674.024,1.00383,0.7,5704.0,3.91496
12634,00018271803-01,18271803,25.0,0.818065,-1.0,741275.0,0.0,0.5,0.1,6603.0,4.07563
12635,00018271803-02,18271803,25.0,0.818199,2.17339e-05,28644.3,635.221,1.66731,0.990105,6603.0,4.07563
12636,00018422438-01,18422438,25.0,0.315584,6.61034e-06,8892.62,242.213,0.910282,0.977064,5021.0,4.58181
12637,00018422438-02,18422438,25.0,0.315573,5.84354e-06,7871.93,179.298,0.860103,0.970602,5021.0,4.58181
12638,00018534775-01,18534775,25.0,0.335902,-1.0,360569.0,0.0,1.0,0.1,5485.0,4.438
12639,00018534775-02,18534775,25.0,0.335898,-1.0,440945.0,0.0,0.5,0.1,5485.0,4.438
12640,00018566969-01,18566969,25.0,0.281815,1.11218e-05,41618.6,1309.15,3.38178,0.851737,7009.58,3.8305
12641,00021125485-01,21125485,25.0,0.761612,0.000272345,1174.31,94.1479,6.17496,0.990105,6041.0,3.4314
12642,00021126323-01,21126323,25.0,1.84166,-1.0,689520.0,0.0,1.5,0.1,7209.89,4.17185
12643,00021126323-02,21126323,25.0,1.84138,0.000289395,8007.64,724.676,2.09856,0.902365,7209.89,4.17185
12644,00021719708-01,21719708,25.0,0.786988,3.8832e-05,26526.9,727.581,1.89525,0.922275,5516.12,4.36608
12645,00021829304-01,21829304,25.0,1.1249,-1.0,483250.0,0.0,2.0,0.1,5687.87,4.04048
12646,00021829304-02,21829304,25.0,1.12702,-1.0,4669.01,-1.0,0.5,0.1,5687.87,4.04048
12647,00024233297-01,24233297,25.0,0.308751,1.61218e-06,9131.15,48.9182,0.825207,0.990105,4781.67,4.65701
12648,00024233297-02,24233297,25.0,0.308747,1.82965e-06,7589.29,49.7031,0.845715,0.990105,4781.67,4.65701
12649,00039389004-01,39389004,25.0,0.27745,8.04749e-06,884.433,55.5442,0.555397,0.0720991,4987.0,4.57517
12650,00039389004-02,39389004,25.0,0.277406,1.82014e-05,1293.14,51.1753,1.69914,0.990105,4987.0,4.57517
12651,00039426509-01,39426509,25.0,0.223696,-1.0,277972.0,0.0,0.5,0.1,4448.0,4.24966
12652,00039426509-02,39426509,25.0,0.223696,-1.0,262152.0,0.0,0.5,0.1,4448.0,4.24966
12653,00039826778-01,39826778,25.0,0.875626,-1.0,403164.0,0.0,1.5,0.1,5606.5,4.24431
12654,00039826778-02,39826778,25.0,0.437704,5.25204e-06,113530.0,695.719,2.78823,0.603196,5606.5,4.24431
12655,00040050637-01,40050637,25.0,0.348078,4.64929e-05,3369.05,595.374,0.79636,0.955529,5780.0,4.438
12656,00040050637-02,40050637,25.0,0.348112,5.69803e-05,2514.9,795.519,0.77001,0.948487,5780.0,4.438
12657,00043273020-01,43273020,25.0,0.920593,7.6733e-06,30561.5,162.605,1.74126,0.786133,5034.0,4.40745
12658,00043434316-01,43434316,25.0,0.593246,0.000159013,4172.4,425.073,2.29782,0.875321,3089.0,5.05728
12659,00047626069-01,47626069,25.0,0.410006,1.68643e-05,21470.4,1105.58,1.89733,0.990105,6542.0,4.15498
12660,00052040219-01,52040219,25.0,0.912152,0.000149313,2253.02,242.578,2.92454,0.949118,4517.0,4.438
12661,00057232909-01,57232909,25.0,1.70493,3.79279e-06,117118.0,77.4517,4.58316,0.805953,6023.0,3.86297
12662,00057297550-01,57297550,25.0,0.5733,1.23858e-05,56772.6,2558.74,2.28931,0.423936,7041.0,4.31461
12663,00057297550-03,57297550,25.0,0.286752,8.23719e-06,11238.5,935.305,0.359705,0.156263,7041.0,4.31461
12664,00057297550-02,57297550,25.0,0.382318,1.05506e-05,12685.3,1107.75,0.518004,0.940491,7041.0,4.31461
12665,00057297550-04,57297550,25.0,0.573463,1.50745e-05,24115.9,1066.21,0.817928,0.990105,7041.0,4.31461
12666,00057297550-05,57297550,25.0,1.14676,4.81866e-05,29327.4,1577.09,1.11687,0.990105,7041.0,4.31461
12667,00057332272-01,57332272,25.0,0.659168,-1.0,300569.0,0.0,1.5,0.1,3435.0,4.58078
12668,00068873454-02,68873454,25.0,0.286236,2.73372e-05,289.447,32.0083,0.952913,0.133503,6322.0,4.32407
12669,00068873454-01,68873454,25.0,0.286243,2.98553e-05,258.198,33.3154,0.800499,0.39824,6322.0,4.32407
12670,00068901227-01,68901227,25.0,0.275786,9.55088e-06,42478.4,1728.33,1.50254,0.97459,5201.0,4.35858
12671,00072766296-01,72766296,25.0,0.737506,8.76537e-05,922.345,53.766,2.62455,0.720807,5732.0,4.62231
12672,00072839144-01,72839144,25.0,1.75601,-1.0,416681.0,0.0,2.0,0.1,7189.0,3.68311
12673,00085375231-01,85375231,25.0,0.616237,-1.0,492214.0,0.0,1.0,0.1,5041.96,4.34467
12674,00085375231-02,85375231,25.0,1.54247,9.61129e-05,131793.0,11646.3,18.5097,0.918523,5041.96,4.34467
12675,00085461580-01,85461580,25.0,0.255455,1.744e-05,225.972,27.0147,0.568988,0.899928,7812.0,4.12267
12676,00085512095-01,85512095,25.0,0.4988,2.39443e-05,404.756,24.0309,0.853699,0.246639,6192.67,3.8053
12677,00085516380-01,85516380,25.0,0.440248,-1.0,12900.1,-1.0,1.0,0.1,5731.84,4.438
12678,00085585153-01,85585153,25.0,0.500159,2.38352e-05,56454.5,2057.05,6.00191,0.673102,6933.47,4.14491
12679,00085600400-01,85600400,25.0,1.47222,-1.0,345046.0,0.0,3.0,0.1,7235.78,3.85484
12680,00089116996-01,89116996,25.0,0.779458,7.36027e-06,22404.1,171.248,1.52957,0.890641,4714.0,4.31291
12681,00101645013-01,101645013,25.0,0.471768,1.34254e-05,102056.0,1668.93,2.84654,0.990105,7075.0,4.438
12682,00101675455-02,101675455,25.0,1.02211,6.04872e-05,110093.0,3113.34,12.2653,0.71637,7373.0,3.9612
12683,00101675455-01,101675455,25.0,1.02974,-1.0,0.0,0.0,2.0,0.1,7373.0,3.9612
12684,00101719607-01,101719607,25.0,1.04613,2.86706e-06,226209.0,315.767,2.90479,0.516184,6525.36,4.26744
12685,00101719607-02,101719607,25.0,1.04614,1.35099e-05,41253.2,272.054,2.79663,0.7827,6525.36,4.26744
12686,00101721979-02,101721979,25.0,0.270887,9.77474e-06,44847.3,3060.92,0.716526,0.988452,5307.0,4.39229
12687,00101721979-01,101721979,25.0,0.270906,7.40965e-06,76444.4,4163.57,0.799498,0.990105,5307.0,4.39229
12688,00101767283-01,101767283,25.0,0.937994,1.80703e-05,68614.5,405.273,6.13368,0.796654,6670.0,3.43242
12689,00101767697-01,101767697,25.0,1.11481,9.71461e-06,47712.6,142.625,4.7708,0.990105,5309.0,4.438
12690,00103199606-02,103199606,25.0,0.280835,9.24587e-06,1302.26,95.5996,0.563463,0.703283,6158.0,4.52239
12691,00103199606-03,103199606,25.0,0.280847,8.61386e-06,1391.17,96.1491,0.551003,0.0958592,6158.0,4.52239
12692,00103199606-01,103199606,25.0,0.421187,5.79769e-06,5751.43,97.9192,0.857486,0.990105,6158.0,4.52239
12693,00103304597-01,103304597,25.0,0.206125,1.15467e-05,479.773,63.8108,0.426292,0.4657,8316.0,3.77964
12694,00103304597-03,103304597,25.0,0.206025,1.32954e-05,359.161,53.8801,0.377583,0.898625,8316.0,3.77964
12695,00103304597-05,103304597,25.0,1.75515,0.000528429,1914.8,197.809,0.777894,0.195806,8316.0,3.77964
12696,00103304597-02,103304597,25.0,0.206062,1.31276e-05,592.77,96.2087,0.616335,0.98072,8316.0,3.77964
12697,00103304597-04,103304597,25.0,0.291903,1.75928e-05,1623.54,210.722,0.736634,0.103912,8316.0,3.77964
12698,00115280751-01,115280751,25.0,0.271316,8.76824e-05,14705.5,2161.01,1.78903,0.969887,32400.0,5.79949
12699,00115288764-01,115288764,25.0,1.18506,3.64854e-06,131172.0,318.136,3.77994,0.0654013,6158.47,3.7451
12700,00115288764-02,115288764,25.0,1.18506,1.76971e-05,20345.4,210.218,3.73249,0.717289,6158.47,3.7451
12701,00115412010-02,115412010,25.0,0.30199,-1.0,268705.0,0.0,1.0,0.1,5419.1,4.34655
12702,00115412010-01,115412010,25.0,0.30199,-1.0,302297.0,0.0,1.0,0.1,5419.1,4.34655
12703,00115450693-01,115450693,25.0,0.34469,1.78095e-05,15602.6,271.988,2.24857,0.990105,5878.0,4.438
12704,00115450693-02,115450693,25.0,0.344538,1.07506e-05,5281.26,214.465,0.897577,0.941739,5878.0,4.438
12705,00115450700-01,115450700,25.0,0.344462,3.2684e-05,146.732,15.6497,1.16389,0.656605,6491.0,3.87142
12706,00115450700-02,115450700,25.0,0.344521,2.79608e-05,169.942,15.6796,1.19886,0.699478,6491.0,3.87142
12707,00115507313-01,115507313,25.0,0.816602,8.53738e-05,5706.49,186.687,2.72446,0.984537,3888.37,4.68668
12708,00115507313-02,115507313,25.0,0.816175,0.000197072,1836.19,205.849,2.75684,0.951412,3888.37,4.68668
12709,00115970839-01,115970839,25.0,0.224965,-1.0,281723.0,-1.0,0.5,0.1,5780.0,4.438
12710,00115970839-02,115970839,25.0,0.224928,-1.0,281723.0,-1.0,0.5,0.1,5780.0,4.438
12711,00116163356-01,116163356,25.0,0.590812,3.09907e-05,11156.1,585.171,1.31234,0.989566,6429.0,3.5076
12712,00116163356-02,116163356,25.0,0.590822,1.82546e-05,6001.05,350.222,0.589339,0.0993736,6429.0,3.5076
12713,00116264089-01,116264089,25.0,1.30616,2.00913e-05,25028.1,317.015,1.40343,0.866745,5489.0,4.59342
12714,00137121812-01,137121812,25.0,0.279185,1.86796e-05,104.822,9.78108,1.02197,0.29767,4454.0,4.438
12715,00137121812-02,137121812,25.0,0.279145,1.53586e-05,127.77,8.03635,1.13128,0.0387286,4454.0,4.438
12716,00137200814-01,137200814,25.0,1.59699,0.000131425,129.639,15.7343,0.833378,0.339711,9389.89,3.97351
12717,00140804999-01,140804999,25.0,0.944912,6.2169e-05,6847.45,175.753,3.0903,0.990105,6252.0,4.438
12718,00140804999-02,140804999,25.0,0.945056,7.49983e-05,3901.29,119.015,3.08922,0.990105,6252.0,4.438
12719,00140839172-01,140839172,25.0,0.283122,-1.0,329706.0,0.0,1.0,0.1,5780.0,4.438
12720,00140864169-01,140864169,25.0,0.307833,3.00455e-05,110.231,12.5472,0.833053,0.363835,6030.61,3.9257
12721,00140864169-02,140864169,25.0,0.307787,2.75288e-05,130.495,10.4398,1.11835,0.889092,6030.61,3.9257
12722,00141981045-01,141981045,25.0,0.343788,-1.0,285601.0,0.0,1.0,0.1,4431.0,4.25991
12723,00141981045-02,141981045,25.0,1.37657,0.00159633,96158.9,4868.39,12.3221,0.970775,4431.0,4.25991
12724,00142047616-01,142047616,25.0,0.297442,-1.0,879202.0,0.0,0.5,0.1,5780.0,4.438
12725,00142047616-02,142047616,25.0,0.297459,2.47183e-06,976281.0,14569.5,0.611962,0.0146607,5780.0,4.438
12726,00149736571-01,149736571,25.0,0.236233,3.40207e-06,259464.0,2848.52,1.48213,0.667056,4626.0,4.41908
12727,00149736571-02,149736571,25.0,0.236164,5.07202e-06,33916.1,1036.74,0.512699,0.794306,4626.0,4.41908
12728,00154573032-01,154573032,25.0,1.54124,0.000213605,803.166,47.4029,2.75755,0.990105,6076.0,4.43733
12729,00154664604-01,154664604,25.0,0.421585,-1.0,398506.0,0.0,1.5,0.1,6360.0,4.17653
12730,00154699047-02,154699047,25.0,1.2516,0.000172943,453.158,46.9382,1.88774,0.178136,7518.96,3.75862
12731,00156299691-01,156299691,25.0,0.20513,2.6303e-05,573.049,108.155,0.531549,0.161872,7880.0,4.0018
12732,00156299691-02,156299691,25.0,0.307632,3.7629e-05,804.318,156.247,0.569853,0.882098,7880.0,4.0018
12733,00156314915-01,156314915,25.0,0.64728,7.16486e-05,393.044,38.5534,2.07727,0.0298717,6570.0,4.09501
12734,00157112877-01,157112877,25.0,0.356056,0.000138308,3509.79,376.639,3.51515,0.984631,3081.0,5.12492
12735,00157446808-01,157446808,25.0,0.272727,1.3727e-05,6625.29,446.216,1.36792,0.990105,7559.0,3.54629
12736,00157448336-01,157448336,25.0,0.337142,-1.0,582675.0,0.0,0.5,0.1,4709.0,4.2686
12737,00157448336-02,157448336,25.0,0.337142,-1.0,618126.0,0.0,0.5,0.1,4709.0,4.2686
12738,00157469799-01,157469799,25.0,1.75278,-1.0,246230.0,0.0,2.5,0.1,6171.0,4.14648
12739,00157469799-02,157469799,25.0,1.75684,0.00880236,233.817,434.02,3.12589,0.9699,6171.0,4.14648
12740,00159298033-01,159298033,25.0,1.725,-1.0,0.0,0.0,3.5,0.1,7204.0,4.00668
12741,00159336052-01,159336052,25.0,0.616204,9.17706e-05,876.877,82.9058,2.01144,0.50033,4233.0,4.67764
12742,00159345743-01,159345743,25.0,0.366037,2.0892e-05,336.367,28.2204,0.630717,0.101115,5917.0,4.49092
12743,00159346490-01,159346490,25.0,0.582529,3.4933e-06,134885.0,1008.69,2.25519,0.403468,5322.0,4.2775
12744,00159346490-02,159346490,25.0,0.58254,1.19333e-05,19969.4,454.674,2.23584,0.765056,5322.0,4.2775
12745,00159454849-01,159454849,25.0,0.321697,-1.0,458312.0,0.0,1.0,0.1,4744.0,4.15295
12746,00159454849-02,159454849,25.0,1.60833,-1.0,2818.56,-1.0,6.0,0.1,4744.0,4.15295
12747,00159510983-01,159510983,25.0,0.324301,-1.0,384829.0,0.0,1.0,0.1,5834.0,4.31749
12748,00159510983-02,159510983,25.0,0.324301,-1.0,435419.0,0.0,1.0,0.1,5834.0,4.31749
12749,00159939533-01,159939533,25.0,0.283063,1.1113e-05,160473.0,6303.1,3.39676,0.4479,5067.78,4.29724
12750,00159981348-01,159981348,25.0,0.261545,-1.0,551521.0,0.0,0.5,0.1,5119.0,4.44086
12751,00159981348-02,159981348,25.0,0.261545,-1.0,534736.0,0.0,0.5,0.1,5119.0,4.44086
12752,00159983399-02,159983399,25.0,0.419089,1.05466e-05,28110.7,1089.99,0.8336,0.864667,5824.83,4.11442
12753,00159983399-01,159983399,25.0,0.419042,3.60428e-06,272853.0,3096.51,2.67319,0.433926,5824.83,4.11442
12754,00160164029-01,160164029,25.0,0.419768,-1.0,400273.0,0.0,1.0,0.1,3817.0,4.38806
12755,00160164029-02,160164029,25.0,0.839549,7.17538e-05,58815.7,2001.42,10.0746,0.53493,3817.0,4.38806
12756,00160195393-01,160195393,25.0,0.286476,5.87547e-06,18689.3,222.352,3.43771,0.890741,5713.0,4.60127
12757,00160518449-01,160518449,25.0,1.12805,2.95832e-06,227624.0,144.75,4.91146,0.846741,6436.0,3.87654
12758,00160519380-01,160519380,25.0,0.241113,3.99319e-06,2933.48,117.282,0.343633,0.508814,3899.0,4.42569
12759,00160585813-01,160585813,25.0,1.38193,2.6432e-05,33027.5,202.23,2.99627,0.987183,6315.0,4.00652
12760,00160603897-01,160603897,25.0,1.11003,-1.0,469165.0,0.0,1.5,0.1,4699.0,4.36752
12761,00160603897-04,160603897,25.0,1.11097,0.0917538,8.67892,1147.19,0.368627,0.935944,4699.0,4.36752
12762,00160603897-05,160603897,25.0,1.665,-1.0,23590.7,-1.0,2.5,0.1,4699.0,4.36752
12763,00160603897-02,160603897,25.0,1.11007,1.16611e-05,142959.0,1690.86,2.31359,0.897975,4699.0,4.36752
12764,00162577229-01,162577229,25.0,0.336573,1.27323e-05,6247.49,250.549,1.93761,0.90188,5348.0,4.58358
12765,00162577229-02,162577229,25.0,0.336535,1.64885e-05,5151.35,267.637,1.63604,0.908476,5348.0,4.58358
12766,00162691994-01,162691994,25.0,0.616168,8.69696e-05,750.669,79.0825,1.97543,0.102639,5409.37,4.55033
12767,00164374386-01,164374386,25.0,0.729104,2.86732e-06,174370.0,443.095,2.24904,0.00999983,5650.73,4.47082
12768,00164374386-02,164374386,25.0,0.729149,1.86481e-05,19890.2,358.525,2.13347,0.735514,5650.73,4.47082
12769,00164374386-03,164374386,25.0,0.72919,0.000305197,97674.4,92759.6,8.75028,0.925993,5650.73,4.47082
12770,00164375251-01,164375251,25.0,0.539912,9.56548e-06,12432.4,536.568,1.5023,0.138898,7224.0,4.14852
12771,00164375251-03,164375251,25.0,0.539673,1.21373e-05,15061.1,906.538,0.68308,0.990105,7224.0,4.14852
12772,00164375251-02,164375251,25.0,0.539634,1.9206e-05,11279.3,646.06,0.903528,0.990105,7224.0,4.14852
12773,00165618747-01,165618747,25.0,0.648239,1.98104e-05,226813.0,1350.86,3.62185,0.740578,7603.0,4.1085
12774,00165642663-01,165642663,25.0,0.591258,1.91801e-05,238199.0,5960.39,2.81836,0.52341,6513.67,4.438
12775,00188766090-01,188766090,25.0,0.529459,-1.0,253653.0,0.0,1.0,0.1,6181.0,4.03117
12776,00188816156-01,188816156,25.0,0.58879,3.08276e-06,234422.0,1019.77,1.78577,0.957387,5131.27,4.61987
12777,00188816156-02,188816156,25.0,0.588774,5.8916e-06,80517.8,659.262,1.81095,0.982739,5131.27,4.61987
12778,00188816156-03,188816156,25.0,0.588805,-1.0,2410.04,-1.0,1.0,0.1,5131.27,4.61987
12779,00193515431-01,193515431,25.0,0.207942,5.70526e-06,82764.7,3025.45,0.893587,0.780168,4610.0,4.438
12780,00193558733-01,193558733,25.0,0.265669,1.19082e-05,947.201,32.3078,1.43829,0.990105,5335.0,4.438
12781,00193578361-01,193578361,25.0,0.258107,-1.0,349000.0,0.0,0.5,0.1,5214.52,4.51871
12782,00193578361-02,193578361,25.0,0.258107,-1.0,5312.3,-1.0,0.5,0.1,5214.52,4.51871
12783,00193580427-02,193580427,25.0,0.394323,4.49911e-06,36094.8,669.805,0.832377,0.990105,6158.89,4.22615
12784,00193580427-01,193580427,25.0,0.394223,-1.0,322556.0,0.0,1.5,0.1,6158.89,4.22615
12785,00193604411-01,193604411,25.0,0.448837,5.34714e-05,6707.38,584.511,2.11111,0.990105,6354.62,3.73546
12786,00193624940-01,193624940,25.0,0.263611,3.97162e-06,54306.8,955.035,0.919373,0.961922,4398.0,4.42001
12787,00193624940-02,193624940,25.0,0.263604,3.66487e-06,52056.8,801.929,0.908527,0.960932,4398.0,4.42001
12788,00193627658-02,193627658,25.0,1.96796,7.79703e-05,301732.0,8544.78,23.6155,0.307175,6245.0,3.80053
12789,00193627658-01,193627658,25.0,0.393595,-1.0,319774.0,0.0,1.0,0.1,6245.0,3.80053
12790,00193635719-01,193635719,25.0,0.243374,3.88583e-06,46565.1,1167.66,1.15531,0.990105,6920.0,4.10594
12791,00193635719-02,193635719,25.0,0.243369,4.41089e-06,13966.1,634.65,0.227272,0.707821,6920.0,4.10594
12792,00193728983-02,193728983,25.0,0.454971,-1.0,373595.0,0.0,0.5,0.1,6026.91,4.0533
12793,00193728983-01,193728983,25.0,0.454935,-1.0,404464.0,0.0,1.0,0.1,6026.91,4.0533
12794,00193770329-01,193770329,25.0,0.316246,-1.0,4512.7,-1.0,1.0,0.1,5321.0,4.29883
12795,00193774939-01,193774939,25.0,1.30574,-1.0,575293.0,0.0,2.0,0.1,7358.0,4.05496
12796,00193774939-02,193774939,25.0,1.30627,0.000571088,356016.0,19496.4,13.7373,0.990105,7358.0,4.05496
12797,00193819456-02,193819456,25.0,0.350113,6.22373e-06,14517.9,1229.13,1.11908,0.302754,6096.26,4.438
12798,00193819456-03,193819456,25.0,0.350049,-1.0,0.0,0.0,1.0,0.1,6096.26,4.438
12799,00193822785-01,193822785,25.0,0.48341,9.10145e-06,17177.5,247.673,1.38162,0.938121,4767.0,4.438
12800,00193823999-01,193823999,25.0,0.369869,4.00822e-06,231052.0,1678.19,2.40006,0.290093,6232.63,4.2704
12801,00193867475-01,193867475,25.0,0.888679,2.32558e-05,20152.8,232.59,2.3413,0.958855,5729.6,3.99839
12802,00193869952-02,193869952,25.0,1.08204,6.60111e-05,367.582,31.314,0.611062,0.335772,10905.0,4.18283
12803,00193869952-01,193869952,25.0,1.082,7.95301e-05,279.87,33.093,3.01069,0.0104145,10905.0,4.18283
12804,00198179599-01,198179599,25.0,1.09071,0.000196948,248.696,26.4759,3.57365,0.00999983,6979.0,4.27196
12805,00198181552-01,198181552,25.0,1.41154,0.000114549,548.363,33.7418,1.38742,0.0278912,6692.0,3.83199
12806,00198181553-01,198181553,25.0,1.41099,0.000162386,162510.0,12804.3,2.10118,0.891426,3779.0,4.62684
12807,00198354443-01,198354443,25.0,0.306923,9.23545e-06,18646.1,356.923,1.66174,0.989834,6261.0,4.15004
12808,00198354443-02,198354443,25.0,0.306885,1.49338e-05,3647.26,302.232,0.601803,0.987578,6261.0,4.15004
12809,00198366673-01,198366673,25.0,1.75996,1.36369e-05,96126.3,323.386,3.21843,0.105328,6363.0,4.31123
